frame_left,frame_right,frame_top,frame_bottom,xL,yL,xR,yR,xT,yT,xB,yB,id,confidence
9,9,9,9,417.000,44.000,438.000,46.000,417.000,44.000,438.000,46.000,9037,0.828836
9,9,9,9,328.000,160.000,344.000,168.000,328.000,160.000,344.000,168.000,9038,0.826572
9,9,9,9,430.000,46.000,456.000,52.000,430.000,46.000,456.000,52.000,9039,0.825501
9,9,9,9,402.000,54.000,423.000,57.000,402.000,54.000,423.000,57.000,9040,0.824461
9,9,9,9,328.000,181.000,340.000,196.000,328.000,181.000,340.000,196.000,9041,0.820621
9,9,9,9,395.000,220.000,417.000,246.000,395.000,220.000,417.000,246.000,9042,0.818662
9,9,9,9,398.000,36.000,418.000,32.000,398.000,36.000,418.000,32.000,9043,0.817987
9,9,9,9,363.000,92.000,379.000,101.000,363.000,92.000,379.000,101.000,9044,0.815815
9,9,9,9,312.000,207.000,328.000,224.000,312.000,207.000,328.000,224.000,9045,0.814541
9,9,9,9,80.000,56.000,97.000,36.000,80.000,56.000,97.000,36.000,9046,0.813802
9,9,9,9,351.000,290.000,367.000,316.000,351.000,290.000,367.000,316.000,9047,0.812316
9,9,9,9,398.000,28.000,420.000,26.000,398.000,28.000,420.000,26.000,9048,0.803451
9,9,9,9,391.000,25.000,413.000,24.000,391.000,25.000,413.000,24.000,9049,0.802631
9,9,9,9,431.000,41.000,456.000,47.000,431.000,41.000,456.000,47.000,9050,0.800823
9,9,9,9,385.000,114.000,404.000,125.000,385.000,114.000,404.000,125.000,9051,0.793398
9,9,9,9,383.000,22.000,405.000,16.000,383.000,22.000,405.000,16.000,9052,0.792609
9,9,9,9,174.000,75.000,189.000,63.000,174.000,75.000,189.000,63.000,9053,0.789858
9,9,9,9,413.000,157.000,432.000,180.000,413.000,157.000,432.000,180.000,9054,0.786429
9,9,9,9,289.000,33.000,304.000,24.000,289.000,33.000,304.000,24.000,9055,0.783435
9,9,9,9,272.000,74.000,284.000,72.000,272.000,74.000,284.000,72.000,9056,0.782164
9,9,9,9,173.000,68.000,183.000,56.000,173.000,68.000,183.000,56.000,9057,0.778498
9,9,9,9,300.000,75.000,312.000,75.000,300.000,75.000,312.000,75.000,9058,0.774892
9,9,9,9,396.000,21.000,419.000,18.000,396.000,21.000,419.000,18.000,9059,0.774181
